ref_date,year,month,geo,price_category,value,status,value_last_year,yoy_change,event
2000-12,2000,12,Prairie Region,Total (house and land),46.1,normal,45.4,1.5418502202643234,Stable
2001-01,2001,1,Prairie Region,Total (house and land),46.2,normal,45.4,1.7621145374449434,Stable
2001-02,2001,2,Prairie Region,Total (house and land),46.2,normal,45.5,1.5384615384615448,Stable
2001-03,2001,3,Prairie Region,Total (house and land),46.4,normal,45.6,1.7543859649122744,Stable
2001-04,2001,4,Prairie Region,Total (house and land),46.5,normal,45.6,1.9736842105263126,Stable
2001-05,2001,5,Prairie Region,Total (house and land),46.5,normal,45.8,1.528384279475989,Stable
2001-06,2001,6,Prairie Region,Total (house and land),46.8,normal,45.7,2.4070021881837946,Stable
2001-07,2001,7,Prairie Region,Total (house and land),46.9,normal,45.8,2.401746724890833,Stable
2001-08,2001,8,Prairie Region,Total (house and land),47.0,normal,45.9,2.3965141612200465,Stable
2001-09,2001,9,Prairie Region,Total (house and land),47.2,normal,45.9,2.832244008714606,Stable
2001-10,2001,10,Prairie Region,Total (house and land),47.2,normal,46.1,2.386117136659439,Stable
2001-11,2001,11,Prairie Region,Total (house and land),47.5,normal,46.1,3.03687635574837,Stable
2001-12,2001,12,Prairie Region,Total (house and land),47.5,normal,46.1,3.03687635574837,Stable
2002-01,2002,1,Prairie Region,Total (house and land),47.7,normal,46.2,3.2467532467532463,Stable
2002-02,2002,2,Prairie Region,Total (house and land),48.1,normal,46.2,4.112554112554109,Stable
2002-03,2002,3,Prairie Region,Total (house and land),48.6,normal,46.4,4.741379310344834,Stable
2002-04,2002,4,Prairie Region,Total (house and land),48.7,normal,46.5,4.731182795698931,Stable
2002-05,2002,5,Prairie Region,Total (house and land),49.2,normal,46.5,5.806451612903231,Stable
2002-06,2002,6,Prairie Region,Total (house and land),49.4,normal,46.8,5.555555555555559,Stable
2002-07,2002,7,Prairie Region,Total (house and land),49.6,normal,46.9,5.7569296375266585,Stable
2002-08,2002,8,Prairie Region,Total (house and land),49.8,normal,47.0,5.957446808510633,Stable
2002-09,2002,9,Prairie Region,Total (house and land),49.9,normal,47.2,5.720338983050838,Stable
2002-10,2002,10,Prairie Region,Total (house and land),50.1,normal,47.2,6.144067796610166,Stable
2002-11,2002,11,Prairie Region,Total (house and land),50.4,normal,47.5,6.105263157894734,Stable
2002-12,2002,12,Prairie Region,Total (house and land),50.7,normal,47.5,6.736842105263163,Stable
2003-01,2003,1,Prairie Region,Total (house and land),50.8,normal,47.7,6.498951781970638,Stable
2003-02,2003,2,Prairie Region,Total (house and land),51.0,normal,48.1,6.029106029106026,Stable
2003-03,2003,3,Prairie Region,Total (house and land),51.3,normal,48.6,5.5555555555555465,Stable
2003-04,2003,4,Prairie Region,Total (house and land),51.4,normal,48.7,5.544147843942496,Stable
2003-05,2003,5,Prairie Region,Total (house and land),51.5,normal,49.2,4.6747967479674735,Stable
2003-06,2003,6,Prairie Region,Total (house and land),51.8,normal,49.4,4.858299595141697,Stable
2003-07,2003,7,Prairie Region,Total (house and land),51.8,normal,49.6,4.435483870967733,Stable
2003-08,2003,8,Prairie Region,Total (house and land),51.9,normal,49.8,4.216867469879522,Stable
2003-09,2003,9,Prairie Region,Total (house and land),52.4,normal,49.9,5.01002004008016,Stable
2003-10,2003,10,Prairie Region,Total (house and land),52.8,normal,50.1,5.389221556886219,Stable
2003-11,2003,11,Prairie Region,Total (house and land),53.0,normal,50.4,5.158730158730162,Stable
2003-12,2003,12,Prairie Region,Total (house and land),53.4,normal,50.7,5.325443786982239,Stable
2004-01,2004,1,Prairie Region,Total (house and land),53.4,normal,50.8,5.118110236220476,Stable
2004-02,2004,2,Prairie Region,Total (house and land),53.5,normal,51.0,4.901960784313726,Stable
2004-03,2004,3,Prairie Region,Total (house and land),53.8,normal,51.3,4.873294346978558,Stable
2004-04,2004,4,Prairie Region,Total (house and land),54.0,normal,51.4,5.058365758754866,Stable
2004-05,2004,5,Prairie Region,Total (house and land),54.3,normal,51.5,5.436893203883489,Stable
2004-06,2004,6,Prairie Region,Total (house and land),54.7,normal,51.8,5.59845559845561,Stable
2004-07,2004,7,Prairie Region,Total (house and land),54.9,normal,51.8,5.984555984555988,Stable
2004-08,2004,8,Prairie Region,Total (house and land),55.0,normal,51.9,5.97302504816956,Stable
2004-09,2004,9,Prairie Region,Total (house and land),55.3,normal,52.4,5.5343511450381655,Stable
2004-10,2004,10,Prairie Region,Total (house and land),55.5,normal,52.8,5.1136363636363695,Stable
2004-11,2004,11,Prairie Region,Total (house and land),55.6,normal,53.0,4.905660377358493,Stable
2004-12,2004,12,Prairie Region,Total (house and land),55.7,normal,53.4,4.307116104868922,Stable
2005-01,2005,1,Prairie Region,Total (house and land),55.9,normal,53.4,4.681647940074907,Stable
2005-02,2005,2,Prairie Region,Total (house and land),56.2,normal,53.5,5.046728971962622,Stable
2005-03,2005,3,Prairie Region,Total (house and land),56.4,normal,53.8,4.832713754646843,Stable
2005-04,2005,4,Prairie Region,Total (house and land),56.7,normal,54.0,5.000000000000005,Stable
2005-05,2005,5,Prairie Region,Total (house and land),56.9,normal,54.3,4.788213627992636,Stable
2005-06,2005,6,Prairie Region,Total (house and land),57.7,normal,54.7,5.484460694698354,Stable
2005-07,2005,7,Prairie Region,Total (house and land),57.9,normal,54.9,5.46448087431694,Stable
2005-08,2005,8,Prairie Region,Total (house and land),58.1,normal,55.0,5.6363636363636385,Stable
2005-09,2005,9,Prairie Region,Total (house and land),59.1,normal,55.3,6.871609403254982,Stable
2005-10,2005,10,Prairie Region,Total (house and land),60.5,normal,55.5,9.00900900900901,Stable
2005-11,2005,11,Prairie Region,Total (house and land),61.8,normal,55.6,11.151079136690639,Stable
2005-12,2005,12,Prairie Region,Total (house and land),63.8,normal,55.7,14.542190305206452,Stable
2006-01,2006,1,Prairie Region,Total (house and land),65.1,normal,55.9,16.457960644007148,Boom
2006-02,2006,2,Prairie Region,Total (house and land),66.1,normal,56.2,17.615658362989308,Boom
2006-03,2006,3,Prairie Region,Total (house and land),68.8,normal,56.4,21.98581560283688,Boom
2006-04,2006,4,Prairie Region,Total (house and land),71.5,normal,56.7,26.10229276895943,Boom
2006-05,2006,5,Prairie Region,Total (house and land),75.0,normal,56.9,31.810193321616875,Boom
2006-06,2006,6,Prairie Region,Total (house and land),79.1,normal,57.7,37.08838821490466,Boom
2006-07,2006,7,Prairie Region,Total (house and land),81.8,normal,57.9,41.278065630397236,Boom
2006-08,2006,8,Prairie Region,Total (house and land),85.2,normal,58.1,46.64371772805508,Boom
2006-09,2006,9,Prairie Region,Total (house and land),86.6,normal,59.1,46.53130287648053,Boom
2006-10,2006,10,Prairie Region,Total (house and land),87.0,normal,60.5,43.80165289256198,Boom
2006-11,2006,11,Prairie Region,Total (house and land),88.2,normal,61.8,42.71844660194176,Boom
2006-12,2006,12,Prairie Region,Total (house and land),88.2,normal,63.8,38.24451410658308,Boom
2007-01,2007,1,Prairie Region,Total (house and land),89.1,normal,65.1,36.86635944700461,Boom
2007-02,2007,2,Prairie Region,Total (house and land),90.1,normal,66.1,36.30862329803329,Boom
2007-03,2007,3,Prairie Region,Total (house and land),90.7,normal,68.8,31.831395348837223,Boom
2007-04,2007,4,Prairie Region,Total (house and land),93.2,normal,71.5,30.349650349650354,Boom
2007-05,2007,5,Prairie Region,Total (house and land),95.0,normal,75.0,26.666666666666668,Boom
2007-06,2007,6,Prairie Region,Total (house and land),96.1,normal,79.1,21.491782553729458,Boom
2007-07,2007,7,Prairie Region,Total (house and land),99.2,normal,81.8,21.271393643031793,Boom
2007-08,2007,8,Prairie Region,Total (house and land),99.5,normal,85.2,16.78403755868544,Boom
2007-09,2007,9,Prairie Region,Total (house and land),100.0,normal,86.6,15.47344110854504,Boom
2007-10,2007,10,Prairie Region,Total (house and land),100.0,normal,87.0,14.942528735632186,Stable
2007-11,2007,11,Prairie Region,Total (house and land),100.0,normal,88.2,13.378684807256233,Stable
2007-12,2007,12,Prairie Region,Total (house and land),100.3,normal,88.2,13.718820861677997,Stable
2008-01,2008,1,Prairie Region,Total (house and land),100.5,normal,89.1,12.794612794612803,Stable
2008-02,2008,2,Prairie Region,Total (house and land),100.3,normal,90.1,11.320754716981137,Stable
2008-03,2008,3,Prairie Region,Total (house and land),100.3,normal,90.7,10.584343991179706,Stable
2008-04,2008,4,Prairie Region,Total (house and land),99.9,normal,93.2,7.18884120171674,Stable
2008-05,2008,5,Prairie Region,Total (house and land),98.8,normal,95.0,3.9999999999999973,Stable
2008-06,2008,6,Prairie Region,Total (house and land),98.5,normal,96.1,2.497398543184189,Stable
2008-07,2008,7,Prairie Region,Total (house and land),98.4,normal,99.2,-0.8064516129032229,Stable
2008-08,2008,8,Prairie Region,Total (house and land),97.9,normal,99.5,-1.6080402010050194,Stable
2008-09,2008,9,Prairie Region,Total (house and land),98.1,normal,100.0,-1.900000000000006,Stable
2008-10,2008,10,Prairie Region,Total (house and land),97.1,normal,100.0,-2.9000000000000057,Stable
2008-11,2008,11,Prairie Region,Total (house and land),96.5,normal,100.0,-3.5000000000000004,Stable
2008-12,2008,12,Prairie Region,Total (house and land),95.8,normal,100.3,-4.48654037886341,Stable
2009-01,2009,1,Prairie Region,Total (house and land),93.8,normal,100.5,-6.66666666666667,Crash
2009-02,2009,2,Prairie Region,Total (house and land),92.2,normal,100.3,-8.075772681954133,Crash
2009-03,2009,3,Prairie Region,Total (house and land),91.2,normal,100.3,-9.07278165503489,Crash
2009-04,2009,4,Prairie Region,Total (house and land),90.5,normal,99.9,-9.409409409409415,Crash
2009-05,2009,5,Prairie Region,Total (house and land),90.2,normal,98.8,-8.704453441295541,Crash
2009-06,2009,6,Prairie Region,Total (house and land),89.9,normal,98.5,-8.73096446700507,Crash
2009-07,2009,7,Prairie Region,Total (house and land),90.2,normal,98.4,-8.333333333333336,Crash
2009-08,2009,8,Prairie Region,Total (house and land),90.2,normal,97.9,-7.865168539325845,Crash
2009-09,2009,9,Prairie Region,Total (house and land),90.4,normal,98.1,-7.849133537206921,Crash
2009-10,2009,10,Prairie Region,Total (house and land),90.5,normal,97.1,-6.797116374871261,Crash
2009-11,2009,11,Prairie Region,Total (house and land),90.6,normal,96.5,-6.113989637305705,Crash
2009-12,2009,12,Prairie Region,Total (house and land),90.7,normal,95.8,-5.323590814196236,Crash
2010-01,2010,1,Prairie Region,Total (house and land),91.0,normal,93.8,-2.9850746268656687,Stable
2010-02,2010,2,Prairie Region,Total (house and land),91.4,normal,92.2,-0.8676789587852464,Stable
2010-03,2010,3,Prairie Region,Total (house and land),91.5,normal,91.2,0.3289473684210495,Stable
2010-04,2010,4,Prairie Region,Total (house and land),91.8,normal,90.5,1.436464088397787,Stable
2010-05,2010,5,Prairie Region,Total (house and land),92.1,normal,90.2,2.1064301552106333,Stable
2010-06,2010,6,Prairie Region,Total (house and land),92.0,normal,89.9,2.3359288097886477,Stable
2010-07,2010,7,Prairie Region,Total (house and land),92.0,normal,90.2,1.9955654101995532,Stable
2010-08,2010,8,Prairie Region,Total (house and land),92.0,normal,90.2,1.9955654101995532,Stable
2010-09,2010,9,Prairie Region,Total (house and land),92.1,normal,90.4,1.8805309734513147,Stable
2010-10,2010,10,Prairie Region,Total (house and land),91.9,normal,90.5,1.546961325966857,Stable
2010-11,2010,11,Prairie Region,Total (house and land),92.0,normal,90.6,1.5452538631346642,Stable
2010-12,2010,12,Prairie Region,Total (house and land),92.1,normal,90.7,1.5435501653803654,Stable
2011-01,2011,1,Prairie Region,Total (house and land),92.2,normal,91.0,1.3186813186813218,Stable
2011-02,2011,2,Prairie Region,Total (house and land),92.6,normal,91.4,1.3129102844638825,Stable
2011-03,2011,3,Prairie Region,Total (house and land),92.5,normal,91.5,1.092896174863388,Stable
2011-04,2011,4,Prairie Region,Total (house and land),92.4,normal,91.8,0.6535947712418394,Stable
2011-05,2011,5,Prairie Region,Total (house and land),92.7,normal,92.1,0.6514657980456119,Stable
2011-06,2011,6,Prairie Region,Total (house and land),92.8,normal,92.0,0.8695652173913012,Stable
2011-07,2011,7,Prairie Region,Total (house and land),92.6,normal,92.0,0.652173913043472,Stable
2011-08,2011,8,Prairie Region,Total (house and land),92.6,normal,92.0,0.652173913043472,Stable
2011-09,2011,9,Prairie Region,Total (house and land),92.8,normal,92.1,0.7600434310532062,Stable
2011-10,2011,10,Prairie Region,Total (house and land),93.0,normal,91.9,1.196953210010875,Stable
2011-11,2011,11,Prairie Region,Total (house and land),93.0,normal,92.0,1.0869565217391304,Stable
2011-12,2011,12,Prairie Region,Total (house and land),93.1,normal,92.1,1.0857763300760044,Stable
2012-01,2012,1,Prairie Region,Total (house and land),93.2,normal,92.2,1.0845986984815619,Stable
2012-02,2012,2,Prairie Region,Total (house and land),93.4,normal,92.6,0.8639308855291701,Stable
2012-03,2012,3,Prairie Region,Total (house and land),93.7,normal,92.5,1.2972972972973003,Stable
2012-04,2012,4,Prairie Region,Total (house and land),93.9,normal,92.4,1.6233766233766231,Stable
2012-05,2012,5,Prairie Region,Total (house and land),94.0,normal,92.7,1.4023732470334382,Stable
2012-06,2012,6,Prairie Region,Total (house and land),94.3,normal,92.8,1.6163793103448276,Stable
2012-07,2012,7,Prairie Region,Total (house and land),94.4,normal,92.6,1.9438444924406173,Stable
2012-08,2012,8,Prairie Region,Total (house and land),94.4,normal,92.6,1.9438444924406173,Stable
2012-09,2012,9,Prairie Region,Total (house and land),94.6,normal,92.8,1.93965517241379,Stable
2012-10,2012,10,Prairie Region,Total (house and land),94.8,normal,93.0,1.9354838709677389,Stable
2012-11,2012,11,Prairie Region,Total (house and land),94.8,normal,93.0,1.9354838709677389,Stable
2012-12,2012,12,Prairie Region,Total (house and land),95.2,normal,93.1,2.2556390977443703,Stable
2013-01,2013,1,Prairie Region,Total (house and land),95.4,normal,93.2,2.3605150214592303,Stable
2013-02,2013,2,Prairie Region,Total (house and land),95.8,normal,93.4,2.5695931477515965,Stable
2013-03,2013,3,Prairie Region,Total (house and land),96.1,normal,93.7,2.5613660618996708,Stable
2013-04,2013,4,Prairie Region,Total (house and land),96.4,normal,93.9,2.662406815761448,Stable
2013-05,2013,5,Prairie Region,Total (house and land),96.7,normal,94.0,2.872340425531918,Stable
2013-06,2013,6,Prairie Region,Total (house and land),97.0,normal,94.3,2.863202545068932,Stable
2013-07,2013,7,Prairie Region,Total (house and land),97.2,normal,94.4,2.966101694915251,Stable
2013-08,2013,8,Prairie Region,Total (house and land),97.6,normal,94.4,3.3898305084745637,Stable
2013-09,2013,9,Prairie Region,Total (house and land),97.6,normal,94.6,3.1712473572938693,Stable
2013-10,2013,10,Prairie Region,Total (house and land),97.7,normal,94.8,3.059071729957812,Stable
2013-11,2013,11,Prairie Region,Total (house and land),97.8,normal,94.8,3.1645569620253164,Stable
2013-12,2013,12,Prairie Region,Total (house and land),97.8,normal,95.2,2.731092436974784,Stable
2014-01,2014,1,Prairie Region,Total (house and land),98.5,normal,95.4,3.249475890985319,Stable
2014-02,2014,2,Prairie Region,Total (house and land),98.9,normal,95.8,3.2359081419624305,Stable
2014-03,2014,3,Prairie Region,Total (house and land),99.2,normal,96.1,3.2258064516129124,Stable
2014-04,2014,4,Prairie Region,Total (house and land),99.4,normal,96.4,3.1120331950207465,Stable
2014-05,2014,5,Prairie Region,Total (house and land),99.9,normal,96.7,3.3092037228541913,Stable
2014-06,2014,6,Prairie Region,Total (house and land),100.0,normal,97.0,3.0927835051546393,Stable
2014-07,2014,7,Prairie Region,Total (house and land),100.1,normal,97.2,2.983539094650197,Stable
2014-08,2014,8,Prairie Region,Total (house and land),100.4,normal,97.6,2.8688524590164053,Stable
2014-09,2014,9,Prairie Region,Total (house and land),100.5,normal,97.6,2.971311475409842,Stable
2014-10,2014,10,Prairie Region,Total (house and land),100.6,normal,97.7,2.9682702149436966,Stable
2014-11,2014,11,Prairie Region,Total (house and land),100.8,normal,97.8,3.067484662576687,Stable
2014-12,2014,12,Prairie Region,Total (house and land),100.8,normal,97.8,3.067484662576687,Stable
2015-01,2015,1,Prairie Region,Total (house and land),100.7,normal,98.5,2.233502538071069,Stable
2015-02,2015,2,Prairie Region,Total (house and land),100.8,normal,98.9,1.9211324570272914,Stable
2015-03,2015,3,Prairie Region,Total (house and land),100.6,normal,99.2,1.4112903225806364,Stable
2015-04,2015,4,Prairie Region,Total (house and land),100.4,normal,99.4,1.0060362173038229,Stable
2015-05,2015,5,Prairie Region,Total (house and land),100.5,normal,99.9,0.6006006006005948,Stable
2015-06,2015,6,Prairie Region,Total (house and land),100.5,normal,100.0,0.5,Stable
2015-07,2015,7,Prairie Region,Total (house and land),100.4,normal,100.1,0.2997002997003111,Stable
2015-08,2015,8,Prairie Region,Total (house and land),100.4,normal,100.4,0.0,Stable
2015-09,2015,9,Prairie Region,Total (house and land),100.3,normal,100.5,-0.19900497512438092,Stable
2015-10,2015,10,Prairie Region,Total (house and land),100.5,normal,100.6,-0.0994035785288214,Stable
2015-11,2015,11,Prairie Region,Total (house and land),100.4,normal,100.8,-0.39682539682538837,Stable
2015-12,2015,12,Prairie Region,Total (house and land),100.5,normal,100.8,-0.29761904761904484,Stable
2016-01,2016,1,Prairie Region,Total (house and land),100.4,normal,100.7,-0.2979145978152901,Stable
2016-02,2016,2,Prairie Region,Total (house and land),100.2,normal,100.8,-0.5952380952380897,Stable
2016-03,2016,3,Prairie Region,Total (house and land),100.2,normal,100.6,-0.3976143141152997,Stable
2016-04,2016,4,Prairie Region,Total (house and land),100.2,normal,100.4,-0.19920318725099884,Stable
2016-05,2016,5,Prairie Region,Total (house and land),100.3,normal,100.5,-0.19900497512438092,Stable
2016-06,2016,6,Prairie Region,Total (house and land),99.9,normal,100.5,-0.5970149253731287,Stable
